type,severity,matchup_id,seed,player_build_id,opponent_build_id,level,power,duration,winner,reason
LONG,REVIEW,L10_M0461,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0461:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h,L10_defensive_occultist_fixed,PL_free_100_rewards_2h,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0461,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0461:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h,L10_defensive_occultist_fixed,PL_free_100_rewards_2h,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0462,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0462:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_free_100_rewards_2h,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0462,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0462:battle_lab_character_rework_20260525:progression_save:free_100_rewards_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_free_100_rewards_2h,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0463,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0463:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:freemium_basic_2h,L10_defensive_occultist_fixed,PL_freemium_basic_2h,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0463,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0463:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:freemium_basic_2h,L10_defensive_occultist_fixed,PL_freemium_basic_2h,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0464,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0464:battle_lab_character_rework_20260525:progression_save:freemium_basic_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_freemium_basic_2h,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0464,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0464:battle_lab_character_rework_20260525:progression_save:freemium_basic_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_freemium_basic_2h,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0465,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0465:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:spender_light_2h,L10_defensive_occultist_fixed,PL_spender_light_2h,10,1198 vs 802,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0465,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0465:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_save:spender_light_2h,L10_defensive_occultist_fixed,PL_spender_light_2h,10,1198 vs 802,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0466,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0466:battle_lab_character_rework_20260525:progression_save:spender_light_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_spender_light_2h,L10_defensive_occultist_fixed,10,802 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0466,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0466:battle_lab_character_rework_20260525:progression_save:spender_light_2h:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PL_spender_light_2h,L10_defensive_occultist_fixed,10,802 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0467,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0467:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_m12,10,1198 vs 656,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0467,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0467:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_m12,10,1198 vs 656,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0468,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0468:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_m12,L10_defensive_occultist_fixed,10,656 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0468,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0468:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_m12,L10_defensive_occultist_fixed,10,656 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0469,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0469:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_p0,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0469,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0469:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_p0,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0470,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0470:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_p0,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0470,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0470:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_p0,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0471,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0471:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_p12,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0471,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0471:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_free_100_rewards_2h_p12,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0472,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0472:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_p12,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0472,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0472:battle_lab_character_rework_20260525:progression_bot:bot_free_100_rewards_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_free_100_rewards_2h_p12,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0473,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0473:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_m12,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0473,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0473:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_m12,10,1198 vs 684,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0474,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0474:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_m12,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0474,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0474:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_m12,L10_defensive_occultist_fixed,10,684 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0475,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0475:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_p0,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0475,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0475:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_p0,10,1198 vs 712,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0476,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0476:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_p0,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0476,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0476:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_p0,L10_defensive_occultist_fixed,10,712 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0477,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0477:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_p12,10,1198 vs 740,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0477,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0477:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_freemium_basic_2h_p12,10,1198 vs 740,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0478,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0478:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_p12,L10_defensive_occultist_fixed,10,740 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0478,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0478:battle_lab_character_rework_20260525:progression_bot:bot_freemium_basic_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_freemium_basic_2h_p12,L10_defensive_occultist_fixed,10,740 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0479,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0479:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_m12,10,1198 vs 734,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0479,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0479:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_m12,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_m12,10,1198 vs 734,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0480,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0480:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_m12,L10_defensive_occultist_fixed,10,734 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0480,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0480:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_m12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_m12,L10_defensive_occultist_fixed,10,734 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0481,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0481:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_p0,10,1198 vs 762,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0481,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0481:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p0,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_p0,10,1198 vs 762,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0482,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0482:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_p0,L10_defensive_occultist_fixed,10,762 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0482,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0482:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p0:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_p0,L10_defensive_occultist_fixed,10,762 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L10_M0483,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0483:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_p12,10,1198 vs 790,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L10_M0483,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0483:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p12,L10_defensive_occultist_fixed,PLBOT_bot_spender_light_2h_p12,10,1198 vs 790,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L10_M0484,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0484:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_p12,L10_defensive_occultist_fixed,10,790 vs 1198,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L10_M0484,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L10_M0484:battle_lab_character_rework_20260525:progression_bot:bot_spender_light_2h_p12:battle_lab_character_rework_20260525:defensive_occultist:L10:fixed:0,PLBOT_bot_spender_light_2h_p12,L10_defensive_occultist_fixed,10,790 vs 1198,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L11_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0001:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_save:max_spender_2h,PL_free_50_rewards_5h,PL_max_spender_2h,11,806 vs 860,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0002,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0002:battle_lab_character_rework_20260525:progression_save:max_spender_2h:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PL_max_spender_2h,PL_free_50_rewards_5h,11,860 vs 806,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0003,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0003:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_m12,11,806 vs 778,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0003,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0003:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_m12,11,806 vs 778,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0004,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0004:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_m12,PL_free_50_rewards_5h,11,778 vs 806,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0004,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0004:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_m12,PL_free_50_rewards_5h,11,778 vs 806,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0005,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0005:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p0,11,806 vs 806,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0005,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0005:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p0,11,806 vs 806,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0006,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0006:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p0,PL_free_50_rewards_5h,11,806 vs 806,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0006,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0006:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p0,PL_free_50_rewards_5h,11,806 vs 806,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0007,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0007:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p12,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p12,11,806 vs 834,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L11_M0007,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0007:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p12,PL_free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p12,11,806 vs 834,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0008,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0008:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p12,PL_free_50_rewards_5h,11,834 vs 806,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0008,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0008:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_free_50_rewards_5h_p12,PL_free_50_rewards_5h,11,834 vs 806,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0009,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0009:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_m12,PL_free_50_rewards_5h,PLBOT_bot_max_spender_2h_m12,11,806 vs 832,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0010,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0010:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_m12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_max_spender_2h_m12,PL_free_50_rewards_5h,11,832 vs 806,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0011,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0011:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_p0,PL_free_50_rewards_5h,PLBOT_bot_max_spender_2h_p0,11,806 vs 860,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0012,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0012:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_p0:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_max_spender_2h_p0,PL_free_50_rewards_5h,11,860 vs 806,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0013,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0013:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_p12,PL_free_50_rewards_5h,PLBOT_bot_max_spender_2h_p12,11,806 vs 888,32.2,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0014,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0014:battle_lab_character_rework_20260525:progression_bot:bot_max_spender_2h_p12:battle_lab_character_rework_20260525:progression_save:free_50_rewards_5h,PLBOT_bot_max_spender_2h_p12,PL_free_50_rewards_5h,11,888 vs 806,32.7,funeral_burst,combatant_defeated
LONG,REVIEW,L11_M0027,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0027:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0,PLBOT_bot_free_50_rewards_5h_m12,PLBOT_bot_free_50_rewards_5h_p0,11,778 vs 806,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0027,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0027:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0,PLBOT_bot_free_50_rewards_5h_m12,PLBOT_bot_free_50_rewards_5h_p0,11,778 vs 806,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L11_M0028,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0028:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12,PLBOT_bot_free_50_rewards_5h_p0,PLBOT_bot_free_50_rewards_5h_m12,11,806 vs 778,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L11_M0028,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L11_M0028:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_p0:battle_lab_character_rework_20260525:progression_bot:bot_free_50_rewards_5h_m12,PLBOT_bot_free_50_rewards_5h_p0,PLBOT_bot_free_50_rewards_5h_m12,11,806 vs 778,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L13_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L13_M0001:battle_lab_character_rework_20260525:progression_save:free_100_rewards_5h:battle_lab_character_rework_20260525:progression_save:freemium_basic_5h,PL_free_100_rewards_5h,PL_freemium_basic_5h,13,1076 vs 1126,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L13_M0002,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L13_M0002:battle_lab_character_rework_20260525:progression_save:freemium_basic_5h:battle_lab_character_rework_20260525:progression_save:free_100_rewards_5h,PL_freemium_basic_5h,PL_free_100_rewards_5h,13,1126 vs 1076,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L14_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L14_M0001:battle_lab_character_rework_20260525:progression_save:free_50_rewards_10h:battle_lab_character_rework_20260525:progression_save:spender_light_5h,PL_free_50_rewards_10h,PL_spender_light_5h,14,1312 vs 1360,35.2,funeral_burst,combatant_defeated
